DATE,VIXCLS
4/27/1995,11.93
4/26/1995,12.28
4/25/1995,12.41
4/24/1995,11.92
4/21/1995,11.86
4/20/1995,12.1
4/19/1995,13.09
4/18/1995,12.96
4/17/1995,12.33
4/14/1995,.
4/13/1995,11.48
4/12/1995,12.04
4/11/1995,12.73
4/10/1995,12.79
4/7/1995,12.85
4/6/1995,12.81
4/5/1995,12.96
4/4/1995,12.62
4/3/1995,13.5
3/31/1995,13.37
3/30/1995,12.62
3/29/1995,12.51
3/28/1995,11.33
3/27/1995,11.83
3/24/1995,11.19
3/23/1995,11.43
3/22/1995,11.29
3/21/1995,11.53
3/20/1995,11.34
3/17/1995,11.8
3/16/1995,11.95
3/15/1995,12.42
3/14/1995,12.1
3/13/1995,12.15
3/10/1995,12.38
3/9/1995,13.36
3/8/1995,13.72
3/7/1995,14.22
3/6/1995,12.17
3/3/1995,11.45
3/2/1995,12.02
3/1/1995,11.65
2/28/1995,11.75
2/27/1995,12.51
2/24/1995,10.84
2/23/1995,11.15
2/22/1995,11.39
2/21/1995,12.05
2/20/1995,.
2/17/1995,11.71
2/16/1995,11.61
2/15/1995,11.52
2/14/1995,11.43
2/13/1995,11.41
2/10/1995,11.28
2/9/1995,11.63
2/8/1995,11.42
2/7/1995,11.17
2/6/1995,11.22
2/3/1995,10.98
2/2/1995,11.13
2/1/1995,11.73
1/31/1995,11.96
1/30/1995,12.26
1/27/1995,11.25
1/26/1995,11.25
1/25/1995,11.46
1/24/1995,11.94
1/23/1995,12.79
1/20/1995,12.15
1/19/1995,11.86
1/18/1995,11.57
1/17/1995,11.79
1/16/1995,11.14
1/13/1995,11.1
1/12/1995,12.83
1/11/1995,12.15
1/10/1995,12.52
1/9/1995,13.33
1/6/1995,13.13
1/5/1995,13.5
1/4/1995,13.53
1/3/1995,14.25
1/2/1995,.
12/30/1994,13.2
12/29/1994,12.86
12/28/1994,12.81
12/27/1994,12.07
12/26/1994,.
12/23/1994,11.82
12/22/1994,12.42
12/21/1994,12.05
12/20/1994,12.98
12/19/1994,13.02
12/16/1994,12.79
12/15/1994,12.87
12/14/1994,13.03
12/13/1994,14.48
12/12/1994,15.46
12/9/1994,16.04
12/8/1994,18.15
12/7/1994,16.28
12/6/1994,16.05
12/5/1994,16.1
12/2/1994,16.55
12/1/1994,16.69
11/30/1994,15.95
11/29/1994,16.15
11/28/1994,16.83
11/25/1994,17.44
11/24/1994,.
11/23/1994,18.41
11/22/1994,17.24
11/21/1994,16.13
11/18/1994,16
11/17/1994,15.91
11/16/1994,15.56
11/15/1994,16.66
11/14/1994,16.68
11/11/1994,16.5
11/10/1994,16
11/9/1994,16.42
11/8/1994,16.3
11/7/1994,17.37
11/4/1994,16.75
11/3/1994,15.58
11/2/1994,15.34
11/1/1994,14.84
10/31/1994,14.56
10/28/1994,14.56
10/27/1994,15.67
10/26/1994,15.7
10/25/1994,16.13
10/24/1994,16.97
10/21/1994,15.91
10/20/1994,15.99
10/19/1994,15.13
10/18/1994,14.59
10/17/1994,14.76
10/14/1994,13.32
10/13/1994,14.9
10/12/1994,14.51
10/11/1994,13.55
10/10/1994,14.72
10/7/1994,14.92
10/6/1994,16.24
10/5/1994,15.92
10/4/1994,16.66
10/3/1994,15.44
9/30/1994,14.28
9/29/1994,13.97
9/28/1994,13.25
9/27/1994,14.13
9/26/1994,14.56
9/23/1994,14.53
9/22/1994,13.89
9/21/1994,14.49
9/20/1994,14.45
9/19/1994,13.06
9/16/1994,12.8
9/15/1994,11.88
9/14/1994,13.09
9/13/1994,13.77
9/12/1994,14.01
9/9/1994,13.12
9/8/1994,11.86
9/7/1994,11.81
9/6/1994,11.69
9/5/1994,.
9/2/1994,11.4
9/1/1994,11.86
8/31/1994,11.97
8/30/1994,11.23
8/29/1994,11.82
8/26/1994,12.19
8/25/1994,12.02
8/24/1994,11.57
8/23/1994,11.75
8/22/1994,12.62
8/19/1994,12.83
8/18/1994,12.07
8/17/1994,11.54
8/16/1994,11.39
8/15/1994,12.06
8/12/1994,11.09
8/11/1994,12.13
8/10/1994,11.91
8/9/1994,12.54
8/8/1994,12.41
8/5/1994,12.34
8/4/1994,12.18
8/3/1994,11.35
8/2/1994,11.27
8/1/1994,11.17
7/29/1994,11.13
7/28/1994,12.03
7/27/1994,11.93
7/26/1994,11.66
7/25/1994,11.46
7/22/1994,11.22
7/21/1994,11.65
7/20/1994,11.7
7/19/1994,11.65
7/18/1994,11.44
7/15/1994,11.28
7/14/1994,11.64
7/13/1994,12.42
7/12/1994,13.4
7/11/1994,13.83
7/8/1994,13.26
7/7/1994,14.01
7/6/1994,14.7
7/5/1994,14.92
7/4/1994,.
7/1/1994,14.36
6/30/1994,14.97
6/29/1994,14.42
6/28/1994,15.04
6/27/1994,15.53
6/24/1994,16.72
6/23/1994,14.12
6/22/1994,14.02
6/21/1994,14.7
6/20/1994,13.96
6/17/1994,12.31
6/16/1994,11.22
6/15/1994,11.52
6/14/1994,11.6
6/13/1994,11.92
6/10/1994,12.69
6/9/1994,13.21
6/8/1994,13.32
6/7/1994,13.05
6/6/1994,13.03
6/3/1994,12.19
6/2/1994,12.73
6/1/1994,12.72
5/31/1994,13.03
5/30/1994,.
5/27/1994,12.49
5/26/1994,12.5
5/25/1994,12.43
5/24/1994,12.73
5/23/1994,13.49
5/20/1994,12.79
5/19/1994,12.33
5/18/1994,12.55
5/17/1994,14.08
5/16/1994,14.67
5/13/1994,14.54
5/12/1994,15.46
5/11/1994,15.55
5/10/1994,15.19
5/9/1994,16.16
5/6/1994,15.08
5/5/1994,14.56
5/4/1994,14.29
5/3/1994,13.81
5/2/1994,14.11
4/29/1994,13.77
4/28/1994,14.51
4/27/1994,.
4/26/1994,13.8
4/25/1994,14.26
4/22/1994,14.94
4/21/1994,14.93
4/20/1994,17.01
4/19/1994,16.93
4/18/1994,17.22
4/15/1994,15.98
4/14/1994,16.27
4/13/1994,17.02
4/12/1994,16.42
4/11/1994,16.61
4/8/1994,16.92
4/7/1994,16.98
4/6/1994,17.38
4/5/1994,18.13
4/4/1994,23.87
4/1/1994,.
3/31/1994,20.45
3/30/1994,18.59
3/29/1994,16.49
3/28/1994,14.9
3/25/1994,13.67
3/24/1994,13.43
3/23/1994,12.31
3/22/1994,13.39
3/21/1994,14.34
3/18/1994,13.32
3/17/1994,12.76
3/16/1994,14.51
3/15/1994,14.78
3/14/1994,16.61
3/11/1994,14.87
3/10/1994,16.55
3/9/1994,14.41
3/8/1994,16.23
3/7/1994,14.26
3/4/1994,16
3/3/1994,16.36
3/2/1994,16.08
3/1/1994,15.83
2/28/1994,14.87
2/25/1994,14.8
2/24/1994,15.96
2/23/1994,13.91
2/22/1994,13.52
2/21/1994,.
2/18/1994,14.7
2/17/1994,13.79
2/16/1994,13.13
2/15/1994,13.4
2/14/1994,14.28
2/11/1994,14.46
2/10/1994,14.24
2/9/1994,13.3
2/8/1994,13.66
2/7/1994,13.96
2/4/1994,15.25
2/3/1994,10.75
2/2/1994,10.61
2/1/1994,10.65
1/31/1994,10.63
1/28/1994,9.94
1/27/1994,10.3
1/26/1994,11.17
1/25/1994,11.38
1/24/1994,11.6
1/21/1994,11.09
1/20/1994,11.16
1/19/1994,11.76
1/18/1994,11.63
1/17/1994,11.88
1/14/1994,11.15
1/13/1994,12.08
1/12/1994,11.65
1/11/1994,11.29
1/10/1994,10.74
1/7/1994,10.96
1/6/1994,11.27
1/5/1994,10.94
1/4/1994,11.91
1/3/1994,12.57
12/31/1993,11.66
12/30/1993,10.69
12/29/1993,10.46
12/28/1993,9.82
12/27/1993,9.7
12/24/1993,.
12/23/1993,9.48
12/22/1993,9.31
12/21/1993,10.08
12/20/1993,10.75
12/17/1993,11.08
12/16/1993,10.9
12/15/1993,11.03
12/14/1993,11.13
12/13/1993,10.98
12/10/1993,12.6
12/9/1993,12.43
12/8/1993,12.46
12/7/1993,12.41
12/6/1993,12.84
12/3/1993,12.69
12/2/1993,13.51
12/1/1993,13.83
11/30/1993,13.76
11/29/1993,14.12
11/26/1993,13.77
11/25/1993,.
11/24/1993,13.51
11/23/1993,14.27
11/22/1993,15.9
11/19/1993,15.03
11/18/1993,14.65
11/17/1993,15.57
11/16/1993,15.11
11/15/1993,14.46
11/12/1993,13.33
11/11/1993,13.88
11/10/1993,13.72
11/9/1993,13.94
11/8/1993,14.31
11/5/1993,14.97
11/4/1993,14.68
11/3/1993,13.26
11/2/1993,11.74
11/1/1993,11.78
10/29/1993,11.46
10/28/1993,11.88
10/27/1993,12.01
10/26/1993,11.83
10/25/1993,11.83
10/22/1993,11.48
10/21/1993,11.2
10/20/1993,11.32
10/19/1993,11.61
10/18/1993,11.33
10/15/1993,10.87
10/14/1993,11
10/13/1993,11.38
10/12/1993,12.41
10/11/1993,12.26
10/8/1993,12.04
10/7/1993,13.14
10/6/1993,12.68
10/5/1993,12.97
10/4/1993,12.85
10/1/1993,11.83
9/30/1993,12.99
9/29/1993,12.63
9/28/1993,12.19
9/27/1993,12.49
9/24/1993,12.47
9/23/1993,13.36
9/22/1993,13.75
9/21/1993,17.3
9/20/1993,14.6
9/17/1993,13.39
9/16/1993,13.36
9/15/1993,12.7
9/14/1993,13.15
9/13/1993,12.16
9/10/1993,11.7
9/9/1993,12.67
9/8/1993,13.24
9/7/1993,12.9
9/6/1993,.
9/3/1993,11.16
9/2/1993,11.87
9/1/1993,11.48
8/31/1993,11.85
8/30/1993,11.74
8/27/1993,11.91
8/26/1993,12.14
8/25/1993,12.1
8/24/1993,11.8
8/23/1993,12.15
8/20/1993,11.62
8/19/1993,11.63
8/18/1993,11.52
8/17/1993,11.59
8/16/1993,12.01
8/13/1993,12.19
8/12/1993,12.38
8/11/1993,12.07
8/10/1993,12.31
8/9/1993,12.39
8/6/1993,12.33
8/5/1993,12.03
8/4/1993,11.71
8/3/1993,11.49
8/2/1993,11.47
7/30/1993,11.73
7/29/1993,11.25
7/28/1993,11.37
7/27/1993,11.34
7/26/1993,11.32
7/23/1993,11.32
7/22/1993,11.69
7/21/1993,11.97
7/20/1993,11.05
7/19/1993,11.46
7/16/1993,10.96
7/15/1993,10.6
7/14/1993,10.78
7/13/1993,11.02
7/12/1993,10.85
7/9/1993,10.8
7/8/1993,12.24
7/7/1993,13.05
7/6/1993,13.87
7/5/1993,.
7/2/1993,11.33
7/1/1993,11.51
6/30/1993,11.26
6/29/1993,11.29
6/28/1993,11.11
6/25/1993,11.25
6/24/1993,12.25
6/23/1993,12.04
6/22/1993,11.65
6/21/1993,12.25
6/18/1993,12.24
6/17/1993,11.66
6/16/1993,11.87
6/15/1993,11.99
6/14/1993,12.33
6/11/1993,12.71
6/10/1993,13.31
6/9/1993,13.96
6/8/1993,14.74
6/7/1993,14.07
6/4/1993,12.86
6/3/1993,13.54
6/2/1993,13.48
6/1/1993,13.67
5/31/1993,.
5/28/1993,13.47
5/27/1993,13.1
5/26/1993,12.88
5/25/1993,14.04
5/24/1993,14.1
5/21/1993,14.51
5/20/1993,13.98
5/19/1993,14.29
5/18/1993,14.19
5/17/1993,14.13
5/14/1993,14.39
5/13/1993,14.76
5/12/1993,13.56
5/11/1993,13.35
5/10/1993,13.72
5/7/1993,13.01
5/6/1993,13.22
5/5/1993,12.38
5/4/1993,12.14
5/3/1993,12.9
4/30/1993,12.42
4/29/1993,12.8
4/28/1993,13.12
4/27/1993,13.93
4/26/1993,15.25
4/23/1993,13.36
4/22/1993,12.68
4/21/1993,12.11
4/20/1993,11.94
4/19/1993,12.06
4/16/1993,11.29
4/15/1993,10.96
4/14/1993,11.76
4/13/1993,11.7
4/12/1993,11.93
4/9/1993,.
4/8/1993,12.83
4/7/1993,13.64
4/6/1993,14.24
4/5/1993,14.12
4/2/1993,14.5
4/1/1993,13.02
3/31/1993,12.53
3/30/1993,12.23
3/29/1993,12.63
3/26/1993,12.21
3/25/1993,12.08
3/24/1993,12.44
3/23/1993,13.02
3/22/1993,13.66
3/19/1993,13.23
3/18/1993,14.17
3/17/1993,14.53
3/16/1993,14.51
3/15/1993,14.74
3/12/1993,15.66
3/11/1993,14.26
3/10/1993,13.91
3/9/1993,14.17
3/8/1993,16.22
3/5/1993,14.08
3/4/1993,13.44
3/3/1993,13.13
3/2/1993,12.49
3/1/1993,13.6
2/26/1993,13.16
2/25/1993,13.76
2/24/1993,14.72
2/23/1993,15.04
2/22/1993,14.7
2/19/1993,15.02
2/18/1993,15.56
2/17/1993,15.9
2/16/1993,15.76
2/15/1993,.
2/12/1993,12.38
2/11/1993,12.69
2/10/1993,13.43
2/9/1993,13.48
2/8/1993,13.22
2/5/1993,12.9
2/4/1993,12.29
2/3/1993,12.12
2/2/1993,12.25
2/1/1993,12.33
1/29/1993,12.42
1/28/1993,12.04
1/27/1993,12.01
1/26/1993,11.45
1/25/1993,11.38
1/22/1993,11.3
1/21/1993,11.69
1/20/1993,12.15
1/19/1993,12.06
1/18/1993,11.49
1/15/1993,11.57
1/14/1993,11.99
1/13/1993,12.42
1/12/1993,12.78
1/11/1993,12.86
1/8/1993,13.77
1/7/1993,14.72
1/6/1993,13.37
1/5/1993,13.35
1/4/1993,13.36
1/1/1993,.
12/31/1992,12.57
12/30/1992,12.6
12/29/1992,12.29
12/28/1992,12.22
12/25/1992,.
12/24/1992,11.57
12/23/1992,11.51
12/22/1992,11.75
12/21/1992,11.65
12/18/1992,11.66
12/17/1992,12.14
12/16/1992,12.58
12/15/1992,12.41
12/14/1992,12.66
12/11/1992,12.34
12/10/1992,12.75
12/9/1992,12.58
12/8/1992,11.73
12/7/1992,12
12/4/1992,11.81
12/3/1992,12.03
12/2/1992,12.56
12/1/1992,12.8
11/30/1992,13.01
11/27/1992,12.58
11/26/1992,.
11/25/1992,12.5
11/24/1992,12.66
11/23/1992,13.4
11/20/1992,13.67
11/19/1992,14.33
11/18/1992,14.55
11/17/1992,15.01
11/16/1992,14.86
11/13/1992,14.61
11/12/1992,14.37
11/11/1992,13.99
11/10/1992,14.37
11/9/1992,14.23
11/6/1992,14.69
11/5/1992,15.38
11/4/1992,16.28
11/3/1992,17.33
11/2/1992,16.67
10/30/1992,16.15
10/29/1992,15.47
10/28/1992,15.95
10/27/1992,16.24
10/26/1992,16.32
10/23/1992,16.46
10/22/1992,15.84
10/21/1992,16.62
10/20/1992,16.87
10/19/1992,17.31
10/16/1992,17.01
10/15/1992,17.11
10/14/1992,18.42
10/13/1992,17.9
10/12/1992,19.49
10/9/1992,20.51
10/8/1992,19.26
10/7/1992,21.02
10/6/1992,19.95
10/5/1992,20.01
10/2/1992,17.79
10/1/1992,16.31
9/30/1992,14.28
9/29/1992,14.97
9/28/1992,15.19
9/25/1992,14.8
9/24/1992,13.44
9/23/1992,13.83
9/22/1992,13.88
9/21/1992,13.45
9/18/1992,13.74
9/17/1992,14.31
9/16/1992,14.72
9/15/1992,13.63
9/14/1992,13
9/11/1992,12.47
9/10/1992,12.92
9/9/1992,13.36
9/8/1992,13.65
9/7/1992,.
9/4/1992,12.98
9/3/1992,12.88
9/2/1992,12.73
9/1/1992,13.4
8/31/1992,13.58
8/28/1992,13.14
8/27/1992,13.66
8/26/1992,14.5
8/25/1992,15.62
8/24/1992,16.19
8/21/1992,15.01
8/20/1992,14.48
8/19/1992,14.35
8/18/1992,13.84
8/17/1992,14.61
8/14/1992,14.66
8/13/1992,15.34
8/12/1992,14.88
8/11/1992,15.09
8/10/1992,14.51
8/7/1992,13.94
8/6/1992,14.23
8/5/1992,13.82
8/4/1992,13.58
8/3/1992,13.83
7/31/1992,13.17
7/30/1992,13.5
7/29/1992,13.44
7/28/1992,13.05
7/27/1992,13.9
7/24/1992,13.37
7/23/1992,13.33
7/22/1992,13.57
7/21/1992,12.6
7/20/1992,12.66
7/17/1992,12.6
7/16/1992,12.27
7/15/1992,12.52
7/14/1992,13.5
7/13/1992,14.01
7/10/1992,13.7
7/9/1992,14.6
7/8/1992,15.53
7/7/1992,15.83
7/6/1992,14.87
7/3/1992,.
7/2/1992,13.88
7/1/1992,13.34
6/30/1992,13.35
6/29/1992,13.21
6/26/1992,14.67
6/25/1992,14.4
6/24/1992,14.4
6/23/1992,14.53
6/22/1992,16.66
6/19/1992,16.31
6/18/1992,18.2
6/17/1992,18.08
6/16/1992,15.22
6/15/1992,14.76
6/12/1992,14.95
6/11/1992,16.29
6/10/1992,16.62
6/9/1992,15.97
6/8/1992,15.19
6/5/1992,14.65
6/4/1992,13.66
6/3/1992,14.35
6/2/1992,14.57
6/1/1992,14.43
5/29/1992,13.86
5/28/1992,13.77
5/27/1992,13.99
5/26/1992,14.92
5/25/1992,.
5/22/1992,13.73
5/21/1992,13.92
5/20/1992,13.62
5/19/1992,13.57
5/18/1992,14.62
5/15/1992,14.82
5/14/1992,15.49
5/13/1992,15.19
5/12/1992,15.68
5/11/1992,15.17
5/8/1992,15.65
5/7/1992,16.54
5/6/1992,16.81
5/5/1992,16.66
5/4/1992,16.92
5/1/1992,16.61
4/30/1992,15.53
4/29/1992,15.95
4/28/1992,16.24
4/27/1992,16.49
4/24/1992,15.71
4/23/1992,15.83
4/22/1992,15.96
4/21/1992,16.53
4/20/1992,15.93
4/17/1992,.
4/16/1992,14.85
4/15/1992,15.15
4/14/1992,15.98
4/13/1992,16.99
4/10/1992,16.85
4/9/1992,17.89
4/8/1992,20.15
4/7/1992,18.81
4/6/1992,16.72
4/3/1992,16.72
4/2/1992,17.06
4/1/1992,16.48
3/31/1992,16.18
3/30/1992,15.97
3/27/1992,16.02
3/26/1992,16.29
3/25/1992,16.19
3/24/1992,16.32
3/23/1992,16.73
3/20/1992,16.82
3/19/1992,16.52
3/18/1992,16.69
3/17/1992,16.79
3/16/1992,18.46
3/13/1992,18.35
3/12/1992,19.72
3/11/1992,19.79
3/10/1992,18.68
3/9/1992,19.68
3/6/1992,19.75
3/5/1992,18.47
3/4/1992,17.89
3/3/1992,17.26
3/2/1992,16.88
2/28/1992,16.68
2/27/1992,16.51
2/26/1992,16.64
2/25/1992,16.35
2/24/1992,17.13
2/21/1992,16.87
2/20/1992,16.72
2/19/1992,17.16
2/18/1992,18.22
2/17/1992,.
2/14/1992,17.03
2/13/1992,17.45
2/12/1992,17.37
2/11/1992,17.7
2/10/1992,18.56
2/7/1992,18.51
2/6/1992,18.79
2/5/1992,18.22
2/4/1992,17.96
2/3/1992,18.2
1/31/1992,17.4
1/30/1992,17.49
1/29/1992,17.62
1/28/1992,17.67
1/27/1992,16.67
1/24/1992,16.24
1/23/1992,16.46
1/22/1992,16.75
1/21/1992,17.92
1/20/1992,16.42
1/17/1992,16.32
1/16/1992,17.64
1/15/1992,17.39
1/14/1992,17.01
1/13/1992,18.01
1/10/1992,18.45
1/9/1992,18.96
1/8/1992,18.72
1/7/1992,19.23
1/6/1992,18.96
1/3/1992,18.75
1/2/1992,18.95
1/1/1992,.
12/31/1991,19.31
12/30/1991,17.63
12/27/1991,15.7
12/26/1991,15.44
12/25/1991,.
12/24/1991,15.67
12/23/1991,16.61
12/20/1991,17.65
12/19/1991,17.96
12/18/1991,17.78
12/17/1991,18.12
12/16/1991,17.62
12/13/1991,17.88
12/12/1991,19.08
12/11/1991,20.57
12/10/1991,19.89
12/9/1991,19.74
12/6/1991,19.04
12/5/1991,20.19
12/4/1991,19.54
12/3/1991,19.7
12/2/1991,20.18
11/29/1991,20.26
11/28/1991,.
11/27/1991,19.84
11/26/1991,19.8
11/25/1991,21.92
11/22/1991,21.2
11/21/1991,19.11
11/20/1991,20.4
11/19/1991,20.34
11/18/1991,18.28
11/15/1991,21.18
11/14/1991,13.96
11/13/1991,13.95
11/12/1991,14.04
11/11/1991,14.89
11/8/1991,15.43
11/7/1991,15.97
11/6/1991,16.47
11/5/1991,16.48
11/4/1991,16.35
11/1/1991,15.6
10/31/1991,15.48
10/30/1991,15.46
10/29/1991,15.55
10/28/1991,15.45
10/25/1991,15.75
10/24/1991,15.62
10/23/1991,16.26
10/22/1991,16.55
10/21/1991,16.66
10/18/1991,15.87
10/17/1991,16.32
10/16/1991,14.85
10/15/1991,16.22
10/14/1991,16.71
10/11/1991,17.6
10/10/1991,17.8
10/9/1991,18.54
10/8/1991,17.81
10/7/1991,18.58
10/4/1991,15.63
10/3/1991,17.04
10/2/1991,15.81
10/1/1991,14.81
9/30/1991,15.85
9/27/1991,16.31
9/26/1991,15.35
9/25/1991,15.68
9/24/1991,16.04
9/23/1991,16.38
9/20/1991,17.08
9/19/1991,17.56
9/18/1991,17.56
9/17/1991,17.68
9/16/1991,17.82
9/13/1991,17.88
9/12/1991,16.21
9/11/1991,17.96
9/10/1991,18.22
9/9/1991,17.73
9/6/1991,16.76
9/5/1991,17.31
9/4/1991,17.18
9/3/1991,16.57
9/2/1991,.
8/30/1991,14.46
8/29/1991,14.82
8/28/1991,15.31
8/27/1991,15.46
8/26/1991,14.81
8/23/1991,14.41
8/22/1991,14.59
8/21/1991,15.62
8/20/1991,18.86
8/19/1991,21.19
8/16/1991,16.01
8/15/1991,15.19
8/14/1991,15.09
8/13/1991,14.73
8/12/1991,15.26
8/9/1991,15.45
8/8/1991,15.98
8/7/1991,15.56
8/6/1991,15.54
8/5/1991,15.92
8/2/1991,15.26
8/1/1991,15.47
7/31/1991,15.18
7/30/1991,15.47
7/29/1991,15.67
7/26/1991,15.45
7/25/1991,15.74
7/24/1991,16.41
7/23/1991,16.58
7/22/1991,16.9
7/19/1991,15.5
7/18/1991,15.77
7/17/1991,17.52
7/16/1991,17.49
7/15/1991,17.78
7/12/1991,18.29
7/11/1991,17.39
7/10/1991,19.19
7/9/1991,19.76
7/8/1991,20.29
7/5/1991,18.35
7/4/1991,.
7/3/1991,19.47
7/2/1991,17.63
7/1/1991,18.64
6/28/1991,19.55
6/27/1991,17.87
6/26/1991,17.98
6/25/1991,17.85
6/24/1991,18.28
6/21/1991,16.51
6/20/1991,16.75
6/19/1991,17.44
6/18/1991,16.14
6/17/1991,15.5
6/14/1991,15.98
6/13/1991,16.99
6/12/1991,17.72
6/11/1991,17.32
6/10/1991,17.47
6/7/1991,16.98
6/6/1991,16.93
6/5/1991,16.4
6/4/1991,16.17
6/3/1991,16.87
5/31/1991,15.93
5/30/1991,16.02
5/29/1991,15.9
5/28/1991,15.67
5/27/1991,.
5/24/1991,15.23
5/23/1991,16.11
5/22/1991,16.16
5/21/1991,16.07
5/20/1991,17.1
5/17/1991,16.64
5/16/1991,17.24
5/15/1991,18.38
5/14/1991,18
5/13/1991,17.66
5/10/1991,17.54
5/9/1991,17.17
5/8/1991,17.78
5/7/1991,17.46
5/6/1991,17.92
5/3/1991,17.24
5/2/1991,17.52
5/1/1991,17.77
4/30/1991,18.24
4/29/1991,18.27
4/26/1991,17.27
4/25/1991,17.15
4/24/1991,16.72
4/23/1991,17.02
4/22/1991,16.78
4/19/1991,15.68
4/18/1991,16.26
4/17/1991,15.47
4/16/1991,15.82
4/15/1991,16.5
4/12/1991,18.45
4/11/1991,17.24
4/10/1991,19.73
4/9/1991,20.12
4/8/1991,17.41
4/5/1991,17.63
4/4/1991,18.01
4/3/1991,17.61
4/2/1991,17.4
4/1/1991,17.42
3/29/1991,.
3/28/1991,16.88
3/27/1991,16.55
3/26/1991,16.31
3/25/1991,16.76
3/22/1991,16.49
3/21/1991,16.86
3/20/1991,16.04
3/19/1991,16.11
3/18/1991,15.79
3/15/1991,14.9
3/14/1991,14.94
3/13/1991,16.09
3/12/1991,18.82
3/11/1991,20.88
3/8/1991,20.81
3/7/1991,21.05
3/6/1991,20.55
3/5/1991,20.45
3/4/1991,20.86
3/1/1991,.
2/28/1991,21.23
2/27/1991,21.26
2/26/1991,20.38
2/25/1991,22.86
2/22/1991,21.01
2/21/1991,20.78
2/20/1991,22.26
2/19/1991,19.84
2/18/1991,.
2/15/1991,19.57
2/14/1991,21.48
2/13/1991,20.86
2/12/1991,22.26
2/11/1991,22.56
2/8/1991,23.38
2/7/1991,23.6
2/6/1991,22.68
2/5/1991,21.46
2/4/1991,21.86
2/1/1991,21.04
1/31/1991,20.91
1/30/1991,21.37
1/29/1991,23.17
1/28/1991,23.05
1/25/1991,22.2
1/24/1991,22.86
1/23/1991,23.92
1/22/1991,24.9
1/21/1991,24.33
1/18/1991,25.39
1/17/1991,27.45
1/16/1991,33.2
1/15/1991,36.16
1/14/1991,36.2
1/11/1991,32.63
1/10/1991,31.33
1/9/1991,33.3
1/8/1991,30.38
1/7/1991,28.95
1/4/1991,27.19
1/3/1991,27.93
1/2/1991,26.62
1/1/1991,.
12/31/1990,26.38
12/28/1990,25.05
12/27/1990,24.81
12/26/1990,24.18
12/25/1990,.
12/24/1990,24.03
12/21/1990,22.66
12/20/1990,23.13
12/19/1990,23.08
12/18/1990,23.11
12/17/1990,24.85
12/14/1990,23.85
12/13/1990,23.05
12/12/1990,21.28
12/11/1990,23.75
12/10/1990,23.58
12/7/1990,22.59
12/6/1990,22.62
12/5/1990,20.94
12/4/1990,22.03
12/3/1990,22.29
11/30/1990,22.16
11/29/1990,23.91
11/28/1990,22.96
11/27/1990,22.86
11/26/1990,22.76
11/23/1990,20.98
11/22/1990,.
11/21/1990,21.09
11/20/1990,20.09
11/19/1990,20.95
11/16/1990,21.34
11/15/1990,22.57
11/14/1990,22.89
11/13/1990,24.58
11/12/1990,25.6
11/9/1990,26.96
11/8/1990,30.79
11/7/1990,30.87
11/6/1990,29.11
11/5/1990,29.85
11/2/1990,30.03
11/1/1990,30.25
10/31/1990,30.04
10/30/1990,30.52
10/29/1990,31.54
10/26/1990,30.75
10/25/1990,29.04
10/24/1990,28.28
10/23/1990,27.57
10/22/1990,27.27
10/19/1990,27.86
10/18/1990,29.6
10/17/1990,31.37
10/16/1990,31.45
10/15/1990,31.64
10/12/1990,31.94
10/11/1990,33.98
10/10/1990,31.19
10/9/1990,30.71
10/8/1990,28.04
10/5/1990,27.85
10/4/1990,27.51
10/3/1990,27.9
10/2/1990,27.28
10/1/1990,28.06
9/28/1990,29.11
9/27/1990,28.67
9/26/1990,28.19
9/25/1990,28.81
9/24/1990,30.56
9/21/1990,30.04
9/20/1990,28.66
9/19/1990,27.88
9/18/1990,28.82
9/17/1990,29.55
9/14/1990,30.56
9/13/1990,29.33
9/12/1990,28.12
9/11/1990,28.38
9/10/1990,29.34
9/7/1990,28.73
9/6/1990,30.19
9/5/1990,28.52
9/4/1990,29.58
9/3/1990,.
8/31/1990,29.9
8/30/1990,29.89
8/29/1990,27.38
8/28/1990,29.12
8/27/1990,29.63
8/24/1990,33.93
8/23/1990,36.47
8/22/1990,30.55
8/21/1990,28.9
8/20/1990,26.46
8/17/1990,27.53
8/16/1990,27.16
8/15/1990,23.31
8/14/1990,24.18
8/13/1990,25.74
8/10/1990,25.75
8/9/1990,24.39
8/8/1990,28.27
8/7/1990,32.75
8/6/1990,35.91
8/3/1990,28.74
8/2/1990,20.43
8/1/1990,21.64
7/31/1990,21.11
7/30/1990,21.16
7/27/1990,21.12
7/26/1990,20.26
7/25/1990,20.19
7/24/1990,21.79
7/23/1990,23.68
7/20/1990,15.63
7/19/1990,18.56
7/18/1990,18.9
7/17/1990,16.66
7/16/1990,16.75
7/13/1990,17.09
7/12/1990,17.06
7/11/1990,16.68
7/10/1990,16.92
7/9/1990,16.66
7/6/1990,16.41
7/5/1990,17.25
7/4/1990,.
7/3/1990,16.11
7/2/1990,16.26
6/29/1990,15.5
6/28/1990,16.18
6/27/1990,16
6/26/1990,16.29
6/25/1990,17.06
6/22/1990,19.36
6/21/1990,14.72
6/20/1990,15.27
6/19/1990,15.23
6/18/1990,17.71
6/15/1990,15.9
6/14/1990,17.4
6/13/1990,17.38
6/12/1990,16.6
6/11/1990,16.34
6/8/1990,17.58
6/7/1990,16.88
6/6/1990,17.42
6/5/1990,18.97
6/4/1990,18.39
6/1/1990,17.09
